HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,Date,League
Freiburg,Mainz,2,1,H,2.1,3.6,3.4,2022-10-01,bundesliga
RB Leipzig,Bochum,4,0,H,1.22,6.5,12.0,2022-10-01,bundesliga
Wolfsburg,Stuttgart,3,2,H,2.4,3.4,2.9,2022-10-01,bundesliga
Werder Bremen,M'gladbach,5,1,H,2.5,3.9,2.5,2022-10-01,bundesliga
Napoli,Torino,3,1,H,1.6,4.0,5.75,2022-10-01,serie_a
Inter,Roma,1,2,A,2.0,3.5,3.75,2022-10-01,serie_a
Empoli,Milan,1,3,A,5.5,4.0,1.6,2022-10-01,serie_a
Strasbourg,Rennes,1,3,A,3.0,3.5,2.3,2022-10-01,ligue_1
Paris SG,Nice,2,1,H,1.16,8.5,13.0,2022-10-01,ligue_1
Cambuur,PSV Eindhoven,3,0,H,7.0,7.5,1.28,2022-10-01,eredivisie
Groningen,AZ Alkmaar,1,4,A,5.25,3.6,1.72,2022-10-01,eredivisie
Ajax,Go Ahead Eagles,1,1,D,1.08,12.0,21.0,2022-10-01,eredivisie
Twente,Vitesse,3,0,H,1.7,3.75,5.0,2022-10-01,eredivisie
Oud-Heverlee Leuven,St. Gilloise,0,3,A,4.5,3.75,1.72,2022-10-01,pro_league
Oostende,Genk,1,2,A,4.2,3.8,1.75,2022-10-01,pro_league
Westerlo,Waregem,2,0,H,1.57,4.0,5.25,2022-10-01,pro_league
Club Brugge,Mechelen,3,0,H,1.45,4.5,5.75,2022-10-01,pro_league
Vizela,Portimonense,1,0,H,2.15,3.3,3.25,2022-10-01,primeira_liga
Chaves,Estoril,1,1,D,2.25,3.1,3.2,2022-10-01,primeira_liga
Guimaraes,Benfica,0,0,D,7.5,5.0,1.36,2022-10-01,primeira_liga
Kasimpasa,Gaziantep,1,0,H,2.2,3.5,2.87,2022-10-01,super_lig
Ankaragucu,Buyuksehyr,1,2,A,3.75,3.4,1.9,2022-10-01,super_lig
Kayserispor,Trabzonspor,1,2,A,3.25,3.4,2.0,2022-10-01,super_lig
Ad. Demirspor,Galatasaray,0,0,D,2.55,3.3,2.5,2022-10-01,super_lig
Hoffenheim,Bayern Munich,0,2,A,,,,2022-09-30,bundesliga
Sassuolo,AC Milan,0,3,A,,,,2022-09-30,serie_a
Hull,Luton,0,2,A,3.2,3.25,2.3,2022-09-30,championship
Ath Bilbao,Almeria,4,0,H,1.33,5.0,9.5,2022-09-30,la_liga
Bayern Munich,Leverkusen,4,0,H,1.36,6.0,7.0,2022-09-30,bundesliga
Angers,Marseille,0,3,A,4.5,3.8,1.72,2022-09-30,ligue_1
Standard,Seraing,0,2,A,1.65,4.0,5.25,2022-09-30,pro_league
Sp Lisbon,Gil Vicente,3,1,H,1.3,5.0,9.5,2022-09-30,primeira_liga
Porto,Sp Braga,4,1,H,1.75,3.8,4.0,2022-09-30,primeira_liga
Wolfsburg,Bayern Munich,0,2,A,,,,2022-09-24,bundesliga
Barcelona,Villarreal,3,0,H,,,,2022-09-18,la_liga
Brentford,Arsenal,1,2,A,,,,2022-09-18,epl
Lille,Monaco,4,3,H,,,,2022-09-18,ligue_1
Real Madrid,Atletico Madrid,2,1,H,,,,2022-09-18,la_liga
Nottm Forest,Manchester United,1,0,H,,,,2022-09-18,epl
Everton,West Ham,1,0,H,2.9,3.25,2.5,2022-09-18,premier_league
Osasuna,Getafe,0,2,A,1.8,3.4,5.0,2022-09-18,la_liga
Villarreal,Sevilla,1,1,D,1.7,3.8,5.0,2022-09-18,la_liga
Betis,Girona,2,1,H,1.75,3.6,5.0,2022-09-18,la_liga
Sociedad,Espanol,2,1,H,1.7,3.6,5.0,2022-09-18,la_liga
Ath Madrid,Real Madrid,1,2,A,3.1,3.4,2.3,2022-09-18,la_liga
Union Berlin,Wolfsburg,2,0,H,1.95,3.5,3.8,2022-09-18,bundesliga
Bochum,FC Koln,1,1,D,3.1,3.6,2.2,2022-09-18,bundesliga
Hoffenheim,Freiburg,0,0,D,2.15,3.6,3.2,2022-09-18,bundesliga
Udinese,Inter,3,1,H,3.8,3.6,1.95,2022-09-18,serie_a
Cremonese,Lazio,0,4,A,4.33,3.75,1.8,2022-09-18,serie_a
Fiorentina,Verona,2,0,H,1.75,3.8,4.5,2022-09-18,serie_a
Monza,Juventus,1,0,H,4.5,3.6,1.8,2022-09-18,serie_a
Roma,Atalanta,0,1,A,2.05,3.5,3.5,2022-09-18,serie_a
Milan,Napoli,1,2,A,2.15,3.5,3.3,2022-09-18,serie_a
Reims,Monaco,0,3,A,3.1,3.5,2.25,2022-09-18,ligue_1
Brest,Ajaccio,0,1,A,2.05,3.3,4.0,2022-09-18,ligue_1
Clermont,Troyes,1,3,A,2.25,3.4,3.2,2022-09-18,ligue_1
Marseille,Rennes,1,1,D,2.05,3.6,3.6,2022-09-18,ligue_1
Nice,Angers,0,1,A,1.61,4.0,5.5,2022-09-18,ligue_1
Nantes,Lens,0,0,D,3.1,3.5,2.2,2022-09-18,ligue_1
Lyon,Paris SG,0,1,A,4.5,4.75,1.61,2022-09-18,ligue_1
Go Ahead Eagles,FC Emmen,2,0,H,2.5,3.3,2.9,2022-09-18,eredivisie
Heerenveen,Twente,2,1,H,2.9,3.4,2.4,2022-09-18,eredivisie
PSV Eindhoven,Feyenoord,4,3,H,1.85,3.75,4.2,2022-09-18,eredivisie
AZ Alkmaar,Ajax,2,1,H,4.75,4.2,1.66,2022-09-18,eredivisie
Genk,Gent,1,0,H,2.2,3.4,3.1,2022-09-18,pro_league
Eupen,St. Gilloise,1,2,A,4.0,3.5,1.9,2022-09-18,pro_league
Standard,Club Brugge,3,0,H,3.8,3.6,1.9,2022-09-18,pro_league
Anderlecht,Kortrijk,4,1,H,1.33,5.5,7.5,2022-09-18,pro_league
Arouca,Guimaraes,2,2,D,3.0,3.2,2.37,2022-09-18,primeira_liga
Benfica,Maritimo,5,0,H,1.11,9.0,21.0,2022-09-18,primeira_liga
Casa Pia,Famalicao,1,0,H,2.37,3.0,3.2,2022-09-18,primeira_liga
Sp Braga,Vizela,2,0,H,1.3,5.0,9.5,2022-09-18,primeira_liga
Buyuksehyr,Karagumruk,0,0,D,1.55,4.2,6.0,2022-09-18,super_lig
Trabzonspor,Gaziantep,3,2,H,1.66,4.0,4.75,2022-09-18,super_lig
Ankaragucu,Sivasspor,2,1,H,2.37,3.6,2.87,2022-09-18,super_lig
Fenerbahce,Alanyaspor,5,0,H,1.45,4.5,6.5,2022-09-18,super_lig
Bayern Munich,RB Leipzig,2,1,H,,,,2022-09-17,bundesliga
Bayern Munich,RB Leipzig,3,0,H,,,,2022-09-17,bundesliga
Borussia Dortmund,Wolfsburg,6,0,H,,,,2022-09-17,bundesliga
Celta Vigo,Real Madrid,1,4,A,,,,2022-09-17,la_liga
RB Leipzig,Hertha Berlin,4,1,H,,,,2022-09-17,bundesliga
Real Madrid,Getafe,1,0,H,,,,2022-09-17,la_liga
Hoffenheim,RB Leipzig,1,2,A,,,,2022-09-17,bundesliga
Wolves,Man City,0,3,A,9.5,5.0,1.33,2022-09-17,premier_league
Newcastle,Bournemouth,1,1,D,1.44,4.4,7.5,2022-09-17,premier_league
Tottenham,Leicester,6,2,H,1.45,4.5,7.0,2022-09-17,premier_league
Swansea,Hull,3,0,H,1.8,3.6,4.75,2022-09-17,championship
Birmingham,Coventry,0,0,D,2.87,3.25,2.55,2022-09-17,championship
Burnley,Bristol City,2,1,H,1.66,3.8,5.25,2022-09-17,championship
Huddersfield,Cardiff,1,0,H,2.7,3.1,2.8,2022-09-17,championship
Luton,Blackburn,2,0,H,2.3,3.25,3.3,2022-09-17,championship
Millwall,Blackpool,2,1,H,2.0,3.4,4.0,2022-09-17,championship
Norwich,West Brom,1,1,D,2.15,3.5,3.3,2022-09-17,championship
Preston,Sheffield United,0,2,A,3.2,3.3,2.3,2022-09-17,championship
QPR,Stoke,0,0,D,2.4,3.3,3.0,2022-09-17,championship
Watford,Sunderland,2,2,D,2.0,3.5,3.75,2022-09-17,championship
Wigan,Reading,0,1,A,2.05,3.4,3.8,2022-09-17,championship
Middlesbrough,Rotherham,0,0,D,1.61,4.0,5.75,2022-09-17,championship
Mallorca,Almeria,1,0,H,2.0,3.3,4.0,2022-09-17,la_liga
Barcelona,Elche,3,0,H,1.08,11.0,26.0,2022-09-17,la_liga
Valencia,Celta,3,0,H,2.3,3.2,3.3,2022-09-17,la_liga
Ath Bilbao,Vallecano,3,2,H,1.53,4.0,6.5,2022-09-17,la_liga
Augsburg,Bayern Munich,1,0,H,17.0,8.0,1.16,2022-09-17,bundesliga
Dortmund,Schalke 04,1,0,H,1.36,5.0,8.0,2022-09-17,bundesliga
Leverkusen,Werder Bremen,1,1,D,1.61,4.33,5.0,2022-09-17,bundesliga
Stuttgart,Ein Frankfurt,1,3,A,2.25,3.5,3.1,2022-09-17,bundesliga
M'gladbach,RB Leipzig,3,0,H,3.0,3.6,2.25,2022-09-17,bundesliga
Bologna,Empoli,0,1,A,2.1,3.5,3.4,2022-09-17,serie_a
Spezia,Sampdoria,2,1,H,2.7,3.25,2.7,2022-09-17,serie_a
Torino,Sassuolo,0,1,A,1.8,3.75,4.5,2022-09-17,serie_a
Montpellier,Strasbourg,2,1,H,2.45,3.6,2.7,2022-09-17,ligue_1
Lille,Toulouse,2,1,H,1.75,3.9,4.5,2022-09-17,ligue_1
Sparta Rotterdam,Groningen,2,1,H,2.2,3.25,3.6,2022-09-17,eredivisie
Vitesse,Volendam,1,1,D,1.45,5.0,6.0,2022-09-17,eredivisie
Waalwijk,Cambuur,5,1,H,2.2,3.4,3.3,2022-09-17,eredivisie
For Sittard,Excelsior,1,0,H,1.8,4.0,4.2,2022-09-17,eredivisie
Mechelen,Oud-Heverlee Leuven,0,0,D,1.85,3.8,3.8,2022-09-17,pro_league
Cercle Brugge,Oostende,2,2,D,1.8,3.5,4.5,2022-09-17,pro_league
Waregem,St Truiden,0,3,A,2.87,3.25,2.45,2022-09-17,pro_league
Charleroi,Westerlo,2,3,A,2.1,3.5,3.4,2022-09-17,pro_league
Gil Vicente,Rio Ave,2,2,D,1.95,3.3,3.8,2022-09-17,primeira_liga
Santa Clara,Pacos Ferreira,1,1,D,2.0,3.3,3.75,2022-09-17,primeira_liga
Estoril,Porto,1,1,D,9.5,5.0,1.3,2022-09-17,primeira_liga
Boavista,Sp Lisbon,2,1,H,6.5,4.33,1.45,2022-09-17,primeira_liga
Umraniyespor,Kasimpasa,1,2,A,2.25,3.6,2.9,2022-09-17,super_lig
Antalyaspor,Ad. Demirspor,0,3,A,2.05,3.8,3.3,2022-09-17,super_lig
Istanbulspor,Besiktas,2,2,D,5.5,4.2,1.53,2022-09-17,super_lig
Aston Villa,Southampton,1,0,H,2.1,3.5,3.5,2022-09-16,premier_league
Nott'm Forest,Fulham,2,3,A,2.75,3.3,2.62,2022-09-16,premier_league
Valladolid,Cadiz,0,1,A,2.0,3.25,4.0,2022-09-16,la_liga
Mainz,Hertha,1,1,D,1.72,4.0,4.33,2022-09-16,bundesliga
Salernitana,Lecce,1,2,A,2.25,3.3,3.3,2022-09-16,serie_a
Auxerre,Lorient,1,3,A,2.7,3.3,2.6,2022-09-16,ligue_1
Utrecht,Nijmegen,0,0,D,1.7,3.75,5.0,2022-09-16,eredivisie
Antwerp,Seraing,2,1,H,1.33,5.25,8.0,2022-09-16,pro_league
Portimonense,Chaves,1,0,H,2.1,3.25,3.5,2022-09-16,primeira_liga
Galatasaray,Konyaspor,2,1,H,1.7,3.8,5.0,2022-09-16,super_lig
Hatayspor,Kayserispor,0,4,A,2.25,3.5,3.2,2022-09-16,super_lig
PSG,Lens,3,1,H,,,,2022-09-15,ligue_1
PSG,Lens,3,1,H,,,,2022-09-15,ligue_1
Real Madrid,Leipzig,2,0,H,,,,2022-09-14,champions_league
Manchester City,Dortmund,2,1,H,,,,2022-09-14,champions_league
Luton,Coventry,2,2,D,2.1,3.4,3.5,2022-09-14,championship
Millwall,QPR,0,2,A,2.25,3.25,3.3,2022-09-14,championship
Norwich,Bristol City,3,2,H,1.65,4.0,5.25,2022-09-14,championship
Rotherham,Blackpool,3,0,H,2.3,3.2,3.25,2022-09-14,championship
Reading,Sunderland,0,3,A,2.6,3.25,2.75,2022-09-14,championship
West Brom,Birmingham,2,3,A,1.44,4.33,8.0,2022-09-14,championship
Liverpool,Ajax,2,1,H,,,,2022-09-13,champions_league
Tottenham,Eintracht Frankfurt,3,2,H,,,,2022-09-13,champions_league
Blackburn,Watford,2,0,H,2.9,3.25,2.5,2022-09-13,championship
Huddersfield,Wigan,1,2,A,2.62,3.25,2.75,2022-09-13,championship
Hull,Stoke,0,3,A,2.75,3.25,2.62,2022-09-13,championship
Middlesbrough,Cardiff,2,3,A,1.7,3.6,5.25,2022-09-13,championship
Swansea,Sheffield United,0,1,A,3.4,3.4,2.15,2022-09-13,championship
Preston,Burnley,1,1,D,3.0,3.25,2.4,2022-09-13,championship
Almeria,Osasuna,0,1,A,2.6,3.25,2.75,2022-09-12,la_liga
Empoli,Roma,1,2,A,5.0,3.8,1.7,2022-09-12,serie_a
Vizela,Estoril,0,1,A,2.2,3.3,3.25,2022-09-12,primeira_liga
Besiktas,Buyuksehyr,0,1,A,1.95,3.5,4.0,2022-09-12,super_lig
Ad. Demirspor,Trabzonspor,3,2,H,2.2,3.6,3.0,2022-09-12,super_lig
Montpellier,PSG,0,2,A,,,,2022-09-11,ligue_1
Lazio,Roma,1,0,H,,,,2022-09-11,serie_a
PSG,Lorient,2,1,H,,,,2022-09-11,ligue_1
Real Madrid,Mallorca,4,1,H,1.25,6.0,11.0,2022-09-11,la_liga
Elche,Ath Bilbao,1,4,A,4.0,3.6,1.9,2022-09-11,la_liga
Getafe,Sociedad,2,1,H,3.75,3.0,2.15,2022-09-11,la_liga
Betis,Villarreal,1,0,H,2.8,3.4,2.5,2022-09-11,la_liga
FC Koln,Union Berlin,0,1,A,2.37,3.4,2.9,2022-09-11,bundesliga
Freiburg,M'gladbach,0,0,D,2.0,3.6,3.5,2022-09-11,bundesliga
Atalanta,Cremonese,1,1,D,1.3,5.5,9.5,2022-09-11,serie_a
Bologna,Fiorentina,2,1,H,2.9,3.4,2.45,2022-09-11,serie_a
Lecce,Monza,1,1,D,2.25,3.4,3.2,2022-09-11,serie_a
Sassuolo,Udinese,1,3,A,2.7,3.5,2.55,2022-09-11,serie_a
Lazio,Verona,2,0,H,1.57,4.2,5.5,2022-09-11,serie_a
Juventus,Salernitana,2,2,D,1.4,4.5,8.5,2022-09-11,serie_a
Strasbourg,Clermont,0,0,D,1.66,3.75,5.5,2022-09-11,ligue_1
Ajaccio,Nice,0,1,A,3.3,3.0,2.4,2022-09-11,ligue_1
Angers,Montpellier,2,1,H,2.4,3.6,2.75,2022-09-11,ligue_1
Lorient,Nantes,3,2,H,2.1,3.25,3.75,2022-09-11,ligue_1
Toulouse,Reims,1,0,H,2.2,3.5,3.2,2022-09-11,ligue_1
Rennes,Auxerre,5,0,H,1.4,4.75,8.0,2022-09-11,ligue_1
Monaco,Lyon,2,1,H,2.5,3.5,2.7,2022-09-11,ligue_1
Utrecht,Vitesse,1,0,H,1.9,3.75,4.0,2022-09-11,eredivisie
Cambuur,Groningen,0,1,A,2.15,3.5,3.3,2022-09-11,eredivisie
PSV Eindhoven,Waalwijk,1,0,H,1.16,9.0,12.0,2022-09-11,eredivisie
AZ Alkmaar,Twente,1,1,D,2.1,3.4,3.5,2022-09-11,eredivisie
Feyenoord,Sparta Rotterdam,3,0,H,1.28,6.0,9.0,2022-09-11,eredivisie
Westerlo,Anderlecht,2,1,H,2.8,3.3,2.45,2022-09-11,pro_league
Cercle Brugge,Antwerp,0,2,A,2.8,3.4,2.4,2022-09-11,pro_league
St. Gilloise,Genk,1,2,A,2.05,3.5,3.4,2022-09-11,pro_league
Gent,Waregem,2,0,H,1.33,5.0,8.0,2022-09-11,pro_league
Pacos Ferreira,Casa Pia,2,3,A,2.8,3.1,2.62,2022-09-11,primeira_liga
Arouca,Boavista,1,2,A,2.7,3.1,2.75,2022-09-11,primeira_liga
Maritimo,Gil Vicente,1,2,A,2.75,3.2,2.62,2022-09-11,primeira_liga
Rio Ave,Sp Braga,2,3,A,5.75,4.0,1.57,2022-09-11,primeira_liga
Sivasspor,Istanbulspor,1,1,D,1.75,3.6,4.75,2022-09-11,super_lig
Gaziantep,Umraniyespor,1,1,D,1.75,3.8,4.5,2022-09-11,super_lig
Kasimpasa,Galatasaray,2,3,A,3.75,3.8,1.85,2022-09-11,super_lig
Kayserispor,Antalyaspor,1,0,H,2.55,3.5,2.7,2022-09-11,super_lig
Brest,PSG,0,3,A,,,,2022-09-10,ligue_1
Hoffenheim,Borussia Dortmund,1,3,A,,,,2022-09-10,bundesliga
Inter Milan,Lazio,2,2,D,,,,2022-09-10,serie_a
Mainz,Borussia Dortmund,1,2,A,,,,2022-09-10,bundesliga
Girona,Barcelona,0,0,D,,,,2022-09-10,la_liga
Freiburg,RB Leipzig,0,1,A,,,,2022-09-10,bundesliga
Vallecano,Valencia,2,1,H,2.62,3.1,2.87,2022-09-10,la_liga
Espanol,Sevilla,2,3,A,2.87,3.25,2.5,2022-09-10,la_liga
Cadiz,Barcelona,0,4,A,13.0,6.5,1.22,2022-09-10,la_liga
Ath Madrid,Celta,4,1,H,1.61,3.8,6.0,2022-09-10,la_liga
Bayern Munich,Stuttgart,2,2,D,1.14,8.0,17.0,2022-09-10,bundesliga
Ein Frankfurt,Wolfsburg,0,1,A,2.0,3.6,3.6,2022-09-10,bundesliga
Hertha,Leverkusen,2,2,D,3.6,4.0,1.9,2022-09-10,bundesliga
Hoffenheim,Mainz,4,1,H,2.25,3.75,2.9,2022-09-10,bundesliga
RB Leipzig,Dortmund,3,0,H,2.3,3.9,2.75,2022-09-10,bundesliga
Schalke 04,Bochum,3,1,H,2.0,3.8,3.5,2022-09-10,bundesliga
Napoli,Spezia,1,0,H,1.25,6.0,11.0,2022-09-10,serie_a
Inter,Torino,1,0,H,1.45,4.75,7.0,2022-09-10,serie_a
Sampdoria,Milan,1,2,A,6.0,4.5,1.5,2022-09-10,serie_a
Paris SG,Brest,1,0,H,1.07,13.0,23.0,2022-09-10,ligue_1
Marseille,Lille,2,1,H,1.95,3.75,3.75,2022-09-10,ligue_1
Nijmegen,For Sittard,1,1,D,1.85,3.75,4.0,2022-09-10,eredivisie
Ajax,Heerenveen,5,0,H,1.18,8.0,12.0,2022-09-10,eredivisie
Excelsior,FC Emmen,2,1,H,3.3,3.4,2.2,2022-09-10,eredivisie
Kortrijk,Mechelen,1,4,A,2.6,3.4,2.6,2022-09-10,pro_league
Oostende,Eupen,1,0,H,2.1,3.6,3.3,2022-09-10,pro_league
Seraing,Club Brugge,0,2,A,7.5,4.75,1.4,2022-09-10,pro_league
Oud-Heverlee Leuven,Charleroi,3,2,H,2.75,3.5,2.37,2022-09-10,pro_league
Famalicao,Benfica,0,1,A,7.0,4.5,1.4,2022-09-10,primeira_liga
Sp Lisbon,Portimonense,4,0,H,1.33,5.5,8.0,2022-09-10,primeira_liga
Porto,Chaves,3,0,H,1.14,7.0,19.0,2022-09-10,primeira_liga
Konyaspor,Hatayspor,1,0,H,1.7,4.0,4.75,2022-09-10,super_lig
Karagumruk,Giresunspor,1,1,D,1.9,3.6,4.0,2022-09-10,super_lig
Girona,Valladolid,2,1,H,2.25,3.25,3.4,2022-09-09,la_liga
Werder Bremen,Augsburg,0,1,A,1.53,4.5,5.5,2022-09-09,bundesliga
Lens,Troyes,1,0,H,1.5,4.5,6.0,2022-09-09,ligue_1
Volendam,Go Ahead Eagles,2,3,A,2.5,3.6,2.6,2022-09-09,eredivisie
St Truiden,Standard,1,2,A,2.15,3.3,3.3,2022-09-09,pro_league
Guimaraes,Santa Clara,1,0,H,1.95,3.4,4.0,2022-09-09,primeira_liga
Alanyaspor,Ankaragucu,2,1,H,1.72,3.8,4.5,2022-09-09,super_lig
Napoli,Liverpool,4,1,H,,,,2022-09-07,champions_league
Lorient,Lyon,3,1,H,4.5,4.5,1.65,2022-09-07,ligue_1
Middlesbrough,Sunderland,1,0,H,1.72,3.6,5.0,2022-09-05,championship
Valladolid,Almeria,1,0,H,2.3,3.3,3.1,2022-09-05,la_liga
Monza,Atalanta,0,2,A,5.75,4.2,1.57,2022-09-05,serie_a
Salernitana,Empoli,2,2,D,2.25,3.4,3.2,2022-09-05,serie_a
Torino,Lecce,1,0,H,1.7,3.75,5.25,2022-09-05,serie_a
Boavista,Pacos Ferreira,1,0,H,2.0,3.3,3.8,2022-09-05,primeira_liga
Chaves,Rio Ave,1,1,D,2.5,3.0,2.87,2022-09-05,primeira_liga
Galatasaray,Gaziantep,2,1,H,1.57,3.75,5.25,2022-09-05,super_lig
Arsenal,Everton,4,0,H,,,,2022-09-04,epl
Arsenal,Everton,4,0,H,,,,2022-09-04,epl
Atletico Madrid,Getafe,1,0,H,,,,2022-09-04,la_liga
Barcelona,Osasuna,2,0,H,,,,2022-09-04,la_liga
Brighton,Leicester,5,2,H,1.83,3.5,4.5,2022-09-04,premier_league
Man United,Arsenal,3,1,H,2.5,3.5,2.7,2022-09-04,premier_league
Reading,Stoke,2,1,H,2.9,3.2,2.5,2022-09-04,championship
Huddersfield,Blackpool,0,1,A,2.5,3.25,2.87,2022-09-04,championship
Hull,Sheffield United,0,2,A,4.2,3.5,1.9,2022-09-04,championship
Osasuna,Vallecano,2,1,H,2.0,3.1,4.33,2022-09-04,la_liga
Ath Bilbao,Espanol,0,1,A,1.53,4.0,6.5,2022-09-04,la_liga
Villarreal,Elche,4,0,H,1.33,5.0,10.0,2022-09-04,la_liga
Valencia,Getafe,5,1,H,1.9,3.2,4.5,2022-09-04,la_liga
Augsburg,Hertha,0,2,A,2.45,3.3,2.87,2022-09-04,bundesliga
M'gladbach,Mainz,0,1,A,2.2,3.8,3.0,2022-09-04,bundesliga
Cremonese,Sassuolo,0,0,D,3.0,3.5,2.25,2022-09-04,serie_a
Spezia,Bologna,2,2,D,3.0,3.3,2.37,2022-09-04,serie_a
Verona,Sampdoria,2,1,H,2.05,3.6,3.6,2022-09-04,serie_a
Udinese,Roma,4,0,H,4.2,3.75,1.85,2022-09-04,serie_a
Montpellier,Lille,1,3,A,3.25,3.75,2.1,2022-09-04,ligue_1
Ajaccio,Lorient,0,1,A,2.45,3.2,2.9,2022-09-04,ligue_1
Brest,Strasbourg,1,1,D,2.8,3.4,2.45,2022-09-04,ligue_1
Clermont,Toulouse,2,0,H,2.8,3.5,2.4,2022-09-04,ligue_1
Reims,Lens,1,1,D,3.2,3.5,2.25,2022-09-04,ligue_1
Troyes,Rennes,1,1,D,4.33,4.0,1.75,2022-09-04,ligue_1
Nice,Monaco,0,1,A,2.7,3.6,2.37,2022-09-04,ligue_1
Waalwijk,Excelsior,5,2,H,1.7,4.0,4.75,2022-09-04,eredivisie
FC Emmen,AZ Alkmaar,0,3,A,4.0,3.75,1.9,2022-09-04,eredivisie
Heerenveen,Nijmegen,0,0,D,1.9,3.6,4.0,2022-09-04,eredivisie
Groningen,Vitesse,0,1,A,2.5,3.6,2.7,2022-09-04,eredivisie
Anderlecht,Oud-Heverlee Leuven,2,2,D,1.4,5.0,8.5,2022-09-04,pro_league
Antwerp,Westerlo,3,0,H,1.9,4.0,3.6,2022-09-04,pro_league
Charleroi,Gent,2,1,H,3.4,3.4,2.1,2022-09-04,pro_league
Waregem,St. Gilloise,1,3,A,5.25,3.75,1.65,2022-09-04,pro_league
Casa Pia,Arouca,0,0,D,2.0,3.1,3.8,2022-09-04,primeira_liga
Santa Clara,Maritimo,2,1,H,2.0,3.2,3.6,2022-09-04,primeira_liga
Portimonense,Famalicao,1,0,H,2.2,3.2,3.2,2022-09-04,primeira_liga
Hatayspor,Ad. Demirspor,1,1,D,2.9,3.3,2.25,2022-09-04,super_lig
Ankaragucu,Besiktas,2,3,A,4.0,3.5,1.8,2022-09-04,super_lig
Antalyaspor,Kasimpasa,0,2,A,1.7,3.6,4.5,2022-09-04,super_lig
Borussia Dortmund,RB Leipzig,1,1,D,,,,2022-09-03,bundesliga
Lazio,Napoli,0,1,A,,,,2022-09-03,serie_a
Manchester City,Fulham,5,1,H,,,,2022-09-03,epl
Real Betis,Real Madrid,2,1,H,,,,2022-09-03,la_liga
Real Madrid,Real Sociedad,2,0,H,,,,2022-09-03,la_liga
Everton,Liverpool,0,0,D,7.0,4.75,1.4,2022-09-03,premier_league
Brentford,Leeds,5,2,H,2.1,3.5,3.4,2022-09-03,premier_league
Chelsea,West Ham,2,1,H,1.55,4.5,5.5,2022-09-03,premier_league
Newcastle,Crystal Palace,0,0,D,2.0,3.5,3.75,2022-09-03,premier_league
Nott'm Forest,Bournemouth,2,3,A,1.95,3.5,3.8,2022-09-03,premier_league
Tottenham,Fulham,2,1,H,1.5,4.5,6.5,2022-09-03,premier_league
Wolves,Southampton,1,0,H,2.2,3.4,3.25,2022-09-03,premier_league
Aston Villa,Man City,1,1,D,8.0,5.5,1.33,2022-09-03,premier_league
Blackburn,Bristol City,2,3,A,2.15,3.5,3.3,2022-09-03,championship
Luton,Wigan,1,2,A,2.1,3.3,3.6,2022-09-03,championship
Millwall,Cardiff,2,0,H,2.05,3.2,4.0,2022-09-03,championship
Norwich,Coventry,3,0,H,1.75,3.6,4.75,2022-09-03,championship
Preston,Birmingham,0,1,A,1.66,3.6,5.75,2022-09-03,championship
Rotherham,Watford,1,1,D,3.25,3.3,2.25,2022-09-03,championship
Swansea,QPR,1,0,H,2.37,3.3,3.0,2022-09-03,championship
Mallorca,Girona,1,1,D,2.15,3.2,3.6,2022-09-03,la_liga
Real Madrid,Betis,2,1,H,1.4,5.25,6.5,2022-09-03,la_liga
Sociedad,Ath Madrid,1,1,D,2.9,3.2,2.55,2022-09-03,la_liga
Sevilla,Barcelona,0,3,A,4.5,3.6,1.8,2022-09-03,la_liga
Bochum,Werder Bremen,0,2,A,2.9,3.6,2.3,2022-09-03,bundesliga
Leverkusen,Freiburg,2,3,A,1.9,3.75,3.8,2022-09-03,bundesliga
Stuttgart,Schalke 04,1,1,D,1.75,4.0,4.33,2022-09-03,bundesliga
Union Berlin,Bayern Munich,1,1,D,7.0,5.25,1.36,2022-09-03,bundesliga
Wolfsburg,FC Koln,2,4,A,2.05,3.4,3.75,2022-09-03,bundesliga
Ein Frankfurt,RB Leipzig,4,0,H,3.5,3.75,2.0,2022-09-03,bundesliga
Fiorentina,Juventus,1,1,D,3.0,3.25,2.4,2022-09-03,serie_a
Milan,Inter,3,2,H,2.8,3.25,2.6,2022-09-03,serie_a
Auxerre,Marseille,0,2,A,4.75,4.0,1.66,2022-09-03,ligue_1
Lyon,Angers,5,0,H,1.28,5.75,10.0,2022-09-03,ligue_1
Nantes,Paris SG,0,3,A,9.5,6.5,1.28,2022-09-03,ligue_1
Ajax,Cambuur,4,0,H,1.1,11.0,23.0,2022-09-03,eredivisie
Twente,PSV Eindhoven,2,1,H,3.75,3.75,1.9,2022-09-03,eredivisie
Sparta Rotterdam,Volendam,4,0,H,1.65,3.8,5.5,2022-09-03,eredivisie
Go Ahead Eagles,Feyenoord,3,4,A,8.0,4.75,1.4,2022-09-03,eredivisie
Genk,St Truiden,0,0,D,1.65,4.0,5.0,2022-09-03,pro_league
Eupen,Kortrijk,0,1,A,2.25,3.4,3.1,2022-09-03,pro_league
Mechelen,Seraing,2,3,A,1.57,4.33,5.25,2022-09-03,pro_league
Standard,Oostende,1,0,H,2.0,3.5,3.75,2022-09-03,pro_league
Sp Braga,Guimaraes,1,0,H,1.36,4.75,8.0,2022-09-03,primeira_liga
Gil Vicente,Porto,0,2,A,7.0,4.33,1.44,2022-09-03,primeira_liga
